pair_index,refseq_A,refseq_B,intergenic_distance,label,gene_between_id,gene_between_start,gene_between_end,gene_between_strand
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_415875.1,1420364,1420661,1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_415876.1,1420683,1421106,1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_415877.1,1421118,1421976,1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_415878.1,1421982,1422729,1
3132,YP_009518770.2,NP_417686.1,1969833,0,YP_009518776.1,1422751,1423312,1
3132,YP_009518770.2,NP_417686.1,1969833,0,YP_588452.1,1423399,1423585,1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_415881.1,1423781,1425239,1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_415883.1,1425376,1425640,1
3132,YP_009518770.2,NP_417686.1,1969833,0,YP_009518777.1,1425620,1425980,1
3132,YP_009518770.2,NP_417686.1,1969833,0,YP_009518778.1,1426453,1427482,1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_415888.1,1427745,1428726,-1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_415890.2,1429048,1432411,1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_415891.1,1432410,1432986,1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_415892.1,1433083,1433674,-1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_415893.2,1433990,1434224,-1
3132,YP_009518770.2,NP_417686.1,1969833,0,YP_009518779.1,1434292,1434406,-1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_415894.4,1435184,1435619,-1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_415895.1,1435759,1436893,-1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_415896.1,1437259,1440784,-1
3132,YP_009518770.2,NP_417686.1,1969833,0,YP_588453.1,1441057,1441324,1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_415897.1,1441320,1441743,-1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_415898.1,1441853,1442843,-1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_415899.1,1443050,1445690,1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_415900.1,1445686,1445872,1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_415901.2,1445879,1446206,1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_415902.1,1446377,1447283,-1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_415903.4,1447518,1449018,1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_415904.3,1449075,1451349,-1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_415905.1,1451596,1453642,-1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_415906.1,1453926,1454856,1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_415907.1,1454867,1455155,1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_415908.1,1455163,1455910,1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_415909.4,1455924,1456422,1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_415910.1,1456429,1457500,1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_415911.1,1457496,1458264,1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_415912.1,1458263,1459052,1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_415913.1,1459053,1460481,1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_415914.1,1460470,1460893,1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_415915.1,1460892,1462098,1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_415916.1,1462124,1463438,1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_415917.1,1463538,1464489,1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_415918.1,1464470,1465061,1
3132,YP_009518770.2,NP_417686.1,1969833,0,YP_002791240.1,1465164,1465230,-1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_415920.1,1467920,1468826,-1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_415921.2,1468783,1469149,-1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_415922.1,1469357,1470509,1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_415924.1,1474220,1475081,1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_415925.2,1475143,1477450,1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_415926.4,1477620,1478226,1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_415927.1,1478225,1479122,1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_415928.1,1479137,1480895,1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_415929.1,1480908,1482201,1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_415930.1,1482254,1482860,-1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_415931.4,1483060,1486963,1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_415932.1,1487234,1488035,1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_415933.1,1488231,1489671,1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_415935.2,1490901,1491432,1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_415936.1,1491676,1491850,1
3132,YP_009518770.2,NP_417686.1,1969833,0,YP_010051184.1,1491875,1491944,1
3132,YP_009518770.2,NP_417686.1,1969833,0,YP_025301.1,1491921,1492071,-1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_415937.1,1491961,1492129,-1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_415938.1,1492469,1494110,1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_415939.2,1494147,1495071,-1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_415940.1,1495287,1496631,1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_415941.5,1496855,1498511,1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_415943.4,1498650,1498875,1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_415944.1,1498937,1499477,1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_415945.1,1499468,1500449,-1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_415946.1,1500572,1501565,1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_415947.1,1501561,1502155,1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_415948.1,1502456,1503125,1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_415949.3,1503656,1504865,1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_415950.4,1504904,1506080,-1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_415951.1,1506171,1506708,1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_415952.2,1506780,1508742,1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_415953.1,1508833,1509064,-1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_415954.2,1509285,1509462,1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_415955.2,1509507,1509924,1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_415956.1,1510002,1511409,1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_415957.1,1511653,1512799,1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_415958.1,1512816,1513830,1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_415959.1,1513830,1514772,1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_415960.1,1514761,1515556,1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_415961.1,1515577,1517002,1
3132,YP_009518770.2,NP_417686.1,1969833,0,YP_001165318.1,1517098,1517194,-1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_415962.2,1517388,1517562,1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_415963.1,1517647,1517881,1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_415964.1,1517881,1518331,-1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_415965.1,1518327,1518846,-1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_415966.6,1519026,1520064,1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_415967.2,1520261,1520927,1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_415968.1,1520962,1523065,-1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_415969.1,1523306,1524368,1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_415970.4,1524480,1525980,-1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_415971.1,1526246,1526864,1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_415972.1,1526939,1527152,1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_415974.1,1529921,1530404,1
3132,YP_009518770.2,NP_417686.1,1969833,0,YP_009518780.1,1530318,1530504,-1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_415977.1,1531815,1532952,1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_415978.1,1533051,1533285,1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_415979.2,1533281,1533851,-1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_415980.1,1534023,1534869,1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_415981.1,1534964,1535858,-1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_415982.1,1535936,1536617,-1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_415983.1,1536613,1537309,-1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_415984.1,1537308,1538853,-1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_415985.1,1538849,1542590,-1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_415986.1,1542671,1544060,-1
3132,YP_009518770.2,NP_417686.1,1969833,0,YP_009518781.1,1544757,1545714,-1
3132,YP_009518770.2,NP_417686.1,1969833,0,YP_009518782.1,1545737,1546028,-1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_415990.5,1546287,1547169,-1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_415991.1,1547400,1550448,1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_415992.1,1550460,1551345,1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_415993.1,1551337,1551991,1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_415994.4,1552397,1552682,-1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_415995.4,1552827,1553838,-1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_415996.2,1553971,1555669,-1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_415997.1,1555825,1555963,-1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_415998.4,1556064,1556280,-1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_415999.1,1556624,1557056,1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_416000.1,1557111,1558038,-1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_416001.1,1558030,1559017,-1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_416002.1,1559013,1559910,-1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_416003.1,1559906,1560929,-1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_416004.1,1560930,1562481,-1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_416005.1,1562494,1563076,-1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_416006.4,1563333,1565733,-1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_416007.3,1565757,1567140,-1
3132,YP_009518770.2,NP_417686.1,1969833,0,YP_009518783.1,1567177,1567219,-1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_416008.1,1567503,1568823,-1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_416009.1,1568953,1570489,-1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_416010.1,1570644,1572045,-1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_416011.1,1572406,1575202,-1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_416012.1,1575246,1577619,-1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_416013.1,1577656,1579342,-1
3132,YP_009518770.2,NP_417686.1,1969833,0,YP_009518784.1,1579544,1579667,1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_416014.4,1579632,1580790,-1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_416015.2,1580841,1582524,-1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_416016.1,1582925,1583687,-1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_416017.1,1583761,1583959,-1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_416018.1,1584206,1586486,-1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_416019.1,1586819,1587734,-1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_416020.1,1587792,1588296,-1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_416021.1,1588308,1588839,-1
3132,YP_009518770.2,NP_417686.1,1969833,0,YP_009518785.1,1588852,1590001,-1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_416024.1,1590853,1592176,-1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_416025.1,1592175,1592442,-1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_416028.3,1598616,1600209,-1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_416029.1,1600287,1601241,-1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_416030.1,1601489,1603025,1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_416031.1,1603018,1604047,1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_416032.1,1604046,1605039,1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_416033.1,1605050,1606073,1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_416034.1,1606099,1606975,1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_416035.1,1606998,1607289,1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_416036.1,1607345,1608104,1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_416037.2,1608107,1609022,-1
3132,YP_009518770.2,NP_417686.1,1969833,0,YP_025302.1,1609228,1610680,-1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_416039.1,1610906,1611854,-1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_416040.1,1611965,1612325,-1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_416041.1,1612324,1613251,-1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_416042.2,1613314,1614703,-1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_416043.1,1614803,1615685,1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_416044.1,1615762,1616878,1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_416045.1,1617027,1618218,1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_416046.1,1618242,1618908,-1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_416047.4,1619119,1619554,1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_416048.2,1619573,1619957,1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_416049.1,1619988,1620207,1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_416050.4,1620237,1621137,-1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_416051.1,1621331,1622519,1
3132,YP_009518770.2,NP_417686.1,1969833,0,YP_001165319.1,1622645,1622741,1
3132,YP_009518770.2,NP_417686.1,1969833,0,YP_010051185.1,1622740,1622845,1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_416052.1,1622959,1623850,-1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_416054.1,1624104,1624497,-1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_416055.1,1624772,1625291,1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_416056.1,1625334,1627380,-1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_416057.1,1627516,1628263,1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_416058.1,1628351,1629038,1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_416059.1,1629214,1629418,1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_416060.1,1629452,1630913,-1
3132,YP_009518770.2,NP_417686.1,1969833,0,YP_009518786.1,1631001,1632285,-1
3132,YP_009518770.2,NP_417686.1,1969833,0,YP_009518787.1,1632889,1633003,1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_416062.2,1633071,1633305,1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_416063.1,1633621,1634212,1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_416064.1,1634309,1634885,-1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_416065.1,1634884,1635847,-1
3132,YP_009518770.2,NP_417686.1,1969833,0,YP_009518788.1,1635797,1636367,-1
3132,YP_009518770.2,NP_417686.1,1969833,0,YP_588454.1,1636755,1636989,1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_416067.2,1637046,1637457,1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_416068.2,1637608,1637782,-1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_416069.2,1637953,1638109,-1
3132,YP_009518770.2,NP_417686.1,1969833,0,YP_009518789.1,1638187,1638253,-1
3132,YP_009518770.2,NP_417686.1,1969833,0,YP_009518790.1,1638255,1638444,-1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_416070.1,1638454,1638667,-1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_416071.1,1639029,1639527,-1
3132,YP_009518770.2,NP_417686.1,1969833,0,YP_002791241.1,1639079,1639334,-1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_416072.1,1639523,1640057,-1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_416073.1,1640053,1640365,-1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_416074.4,1640369,1640585,-1
3132,YP_009518770.2,NP_417686.1,1969833,0,YP_010051186.1,1640804,1640975,1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_416075.1,1641338,1641554,-1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_416076.1,1641854,1642067,1
3132,YP_009518770.2,NP_417686.1,1969833,0,YP_009518791.1,1642121,1642211,1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_416077.4,1642488,1643241,-1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_416078.4,1643254,1644304,-1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_416079.1,1644650,1644902,-1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_416080.1,1645118,1645274,-1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_416081.1,1645345,1645633,-1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_416082.1,1645632,1645872,-1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_416083.1,1645896,1646202,1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_416084.1,1646404,1646737,1
3132,YP_009518770.2,NP_417686.1,1969833,0,YP_009518792.1,1647173,1647323,-1
3132,YP_009518770.2,NP_417686.1,1969833,0,YP_009518793.1,1647345,1647636,-1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_416087.1,1647619,1647850,-1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_416088.1,1647933,1648341,1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_416089.1,1648507,1648663,1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_416090.2,1648664,1648793,1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_416091.1,1648822,1649041,1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_416092.1,1649608,1649797,1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_416093.1,1649793,1649985,1
3132,YP_009518770.2,NP_417686.1,1969833,0,YP_009518794.1,1652727,1652838,-1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_416097.1,1652895,1653915,-1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_416098.1,1653926,1655141,-1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_416099.1,1655346,1655673,-1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_416100.1,1655807,1656149,1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_416101.1,1656183,1656744,1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_416102.2,1656746,1657457,-1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_416103.2,1657564,1657870,1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_416104.1,1658068,1660495,1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_416105.4,1660555,1662979,1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_416106.1,1662989,1663607,1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_416107.1,1663608,1664463,1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_416108.2,1664505,1665120,1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_416109.2,1665314,1666571,1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_416110.4,1666523,1667219,-1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_416111.1,1667343,1668564,-1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_416112.1,1668698,1669592,-1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_416113.1,1669698,1670952,1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_416114.2,1671375,1671684,1
3132,YP_009518770.2,NP_417686.1,1969833,0,YP_001165320.1,1671776,1671860,1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_416115.1,1671959,1672781,1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_416116.1,1672819,1673149,-1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_416117.1,1673135,1673501,-1
3132,YP_009518770.2,NP_417686.1,1969833,0,YP_010051187.1,1673607,1673709,-1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_416118.1,1673912,1674947,1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_416119.1,1674971,1676360,-1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_416120.1,1676370,1677903,-1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_416121.1,1678426,1679371,1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_416122.1,1679556,1680939,1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_416123.1,1680975,1681698,1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_416124.1,1681694,1682030,-1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_416125.2,1682158,1682878,1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_416126.1,1682881,1684183,1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_416127.1,1684258,1685188,1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_416128.1,1685184,1686588,-1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_416129.1,1686730,1688377,-1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_416130.3,1688575,1689751,1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_416131.1,1689851,1691360,1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_416132.2,1691585,1692851,-1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_416133.1,1692889,1694263,-1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_416134.1,1694259,1696071,-1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_416135.1,1696461,1697052,-1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_416136.1,1697272,1698040,-1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_416137.1,1698151,1699180,-1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_416138.1,1699354,1700947,1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_416139.1,1700956,1702129,1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_416140.1,1702232,1703234,1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_416141.4,1703267,1704308,-1
3132,YP_009518770.2,NP_417686.1,1969833,0,YP_025303.1,1704550,1704676,1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_416142.1,1704948,1705164,1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_416143.2,1705249,1705690,1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_416144.1,1705766,1706348,1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_416145.1,1706347,1706926,1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_416146.1,1706918,1709141,1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_416147.1,1709141,1710200,1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_416148.1,1710203,1710824,1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_416149.1,1710827,1711523,1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_416150.1,1711522,1712158,1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_416151.1,1712768,1714271,1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_416152.1,1714376,1714982,1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_416153.1,1715025,1715889,-1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_416154.1,1715947,1717222,-1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_416155.1,1717350,1718007,-1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_416156.4,1718065,1718395,-1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_416157.1,1718492,1719602,-1
3132,YP_009518770.2,NP_417686.1,1969833,0,YP_025304.1,1719875,1720343,1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_416159.2,1720389,1720824,-1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_416160.1,1721024,1721261,1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_416161.4,1721263,1722121,1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_416162.1,1722120,1724133,1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_416163.1,1724133,1724655,-1
3132,YP_009518770.2,NP_417686.1,1969833,0,YP_025305.1,1724735,1725632,-1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_416165.2,1725680,1725920,-1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_416166.3,1726022,1726622,1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_416167.1,1726658,1727756,1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_416168.1,1727836,1728244,1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_416169.1,1728346,1728994,1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_416170.1,1729086,1733703,1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_416171.1,1733753,1734101,-1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_416172.1,1734434,1735250,1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_416173.1,1735377,1735959,1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_416174.1,1736120,1737290,-1
3132,YP_009518770.2,NP_417686.1,1969833,0,YP_001165321.1,1737455,1737545,-1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_416175.1,1737843,1738869,1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_416176.1,1738865,1739798,-1
3132,YP_009518770.2,NP_417686.1,1969833,0,YP_025306.1,1739910,1741122,1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_416178.1,1741412,1742561,1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_416179.1,1742600,1743242,-1
3132,YP_009518770.2,NP_417686.1,1969833,0,YP_025307.1,1743456,1744830,1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_416181.1,1744870,1746127,-1
3132,YP_009518770.2,NP_417686.1,1969833,0,NP_416182.1,1746699,1747005,1
